device,time_in_ms,time_in_ns,method,graph,nnodes,nedges,problem
Tesla K80,44,44618578,Lonestar,livejournal,4847571,68993773,BFS
Tesla K80,44,44720093,Lonestar,livejournal,4847571,68993773,BFS
Tesla K80,45,45090476,Lonestar,livejournal,4847571,68993773,BFS
Tesla K80,1721,1721289172,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,1734,1734057888,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,1729,1729363002,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,1127,1127735336,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,1124,1124461462,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,1127,1127249614,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,832,832433315,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,826,826259825,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,807,807060377,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,609,609005334,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,590,590530810,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,604,604368566,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,605,605297422,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,606,606084238,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,607,607024349,SYCL Data-Driven,livejournal,4847571,68993773,BFS
Tesla K80,9109,519513863,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,9109,519648753,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,9110,520175518,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,4902,607048340,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,4906,611877843,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,5602,1307929497,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,3199,3199345048,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,3199,3199062039,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,3200,3200042317,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,1396,1396438549,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,1601,1601248043,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,1612,1612759873,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,696,696055247,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,780,780778400,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
Tesla K80,696,696776545,SYCL Topology-Driven,livejournal,4847571,68993773,BFS
GeForce GTX,6,6284541,Lonestar,rmat15,32768,524288,BFS
GeForce GTX,5,5932627,Lonestar,rmat15,32768,524288,BFS
GeForce GTX,5,5983955,Lonestar,rmat15,32768,524288,BFS
GeForce GTX,43,43064413,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,46,46777908,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,41,41936601,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,81,81719028,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,81,81713966,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,81,81629239,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,464,464500310,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,468,468248089,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,546,546253970,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,1271,1271056870,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,1273,1273839076,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,1269,1269459083,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,2993,2993315114,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,2966,2966980663,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,2961,2961126574,SYCL Data-Driven,rmat15,32768,524288,BFS
GeForce GTX,40,40787303,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,57,57724147,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,40,40872489,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,40,40831239,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,41,41128122,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,56,56545741,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,50,50632424,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,58,58335667,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,57,57582912,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,50,50523277,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,47,47844881,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,48,48333501,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,61,61089204,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,48,48591498,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,40,40854499,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,5,5897996,Lonestar,rmat15,32768,524288,BFS
Tesla K80,6,6566682,Lonestar,rmat15,32768,524288,BFS
Tesla K80,6,6548514,Lonestar,rmat15,32768,524288,BFS
Tesla K80,219,219205200,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,62,62048990,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,62,62460154,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,101,101913673,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,4086,4086201657,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,81,81717630,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,423,423045257,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,419,419472111,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,477,477345512,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,5000,705733703,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,1320,1320344910,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,4091,4091685069,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,5713,1418772579,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,5696,1401208955,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,5690,1396007945,SYCL Data-Driven,rmat15,32768,524288,BFS
Tesla K80,224,224140355,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,60,60850899,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,61,61056652,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,60,60878563,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,60,60591814,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,8026,3731752326,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,60,60742962,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,60,60622847,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,60,60583136,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,60,60581707,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,40,40637496,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,41,41053175,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,40,40857569,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,40,40643707,SYCL Topology-Driven,rmat15,32768,524288,BFS
Tesla K80,41,41113030,SYCL Topology-Driven,rmat15,32768,524288,BFS
GeForce GTX,78,78113012,Lonestar,rmat20,1048576,16777216,BFS
GeForce GTX,77,77031724,Lonestar,rmat20,1048576,16777216,BFS
GeForce GTX,76,76827273,Lonestar,rmat20,1048576,16777216,BFS
GeForce GTX,103,103546200,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,123,123759963,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,113,113841227,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,103,103061142,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,294,294914838,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,295,295428536,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,406,406381576,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,406,406683118,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,600,600305305,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,1110,1110914103,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,1202,1202396682,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,1111,1111869700,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,2437,2437667881,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,2512,2512037659,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,2510,2510561169,SYCL Data-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,294,294073066,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,321,321102635,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,313,313063166,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,203,203859299,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,297,297233850,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,294,294186042,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,210,210133754,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,222,222404975,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,293,293095591,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,194,194375597,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,194,194284056,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,197,197406021,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,197,197316260,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,304,304137855,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
GeForce GTX,194,194342793,SYCL Topology-Driven,rmat20,1048576,16777216,BFS
Tesla K80,77,77129225,Lonestar,rmat20,1048576,16777216,BFS
Tesla K80,79,79459003,Lonestar,rmat20,1048576,16777216,BFS
Tesla K80,79,79390144,Lonestar,rmat20,1048576,16777216,BFS
Tesla K80,350,350199701,SYCL Data-Driven,rmat20,1048576,16777216,BFS
Tesla K80,429,429195565,SYCL Data-Driven,rmat20,1048576,16777216,BFS
Tesla K80,394,394756692,SYCL Data-Driven,rmat20,1048576,16777216,BFS
Tesla K80,475,475431317,SYCL Data-Driven,rmat20,1048576,16777216,BFS
